matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
cond-mat,95188,16726,16726,1,r,1,462,5.69102,0,107,78016,17172,81.96,0,95188,0,2187,93001,2.298,78.379456,84.502304,98.162979,80.799683,77.740067,77.148804,86.225952,0.927542,0.798462,0.970047,1.008225,1.015952,0.909001,0,0.0000000385662,0.000000013191,0,0.0000000081974,0.0000000081974,0.0000000081974,44.461983,1.762842,0.00000755891
bcsstm35,20619,30237,30237,1,r,1,14434,0.681913,0,6,20619,0,100,7439,13180,36.078,19061,1558,92.444,20.226879,22.113888,25.060352,25.505665,13.597536,13.783072,24.45392,0.914669,0.807127,0.793035,1.48754,1.467516,0.827143,0,0.0000000369023,0.0000000369023,1.04566E-10,0.0000000155194,0.0000000155194,0.0000000155194,17.65856,1.145443,0.00000528392
ABACUS_shell_md_E,19216,23412,23412,0,r,1,21808,0.820776,0,12,8,19208,0.042,2184,17032,11.366,592,18624,3.081,18.30352,23.092031,19.548191,21.946016,6.19088,6.026912,19.948288,0.792634,0.936328,0.834025,2.95653,3.036965,0.917548,0,0.0000000454114,3.39074E-16,4.82115E-10,2.45312E-10,2.45312E-10,2.45312E-10,14.836224,1.233705,0.00000911723
TSOPF_RS_b678_c1_b,9515,18696,339,0,r,1,9517,0.508932,0,2,9466,49,99.485,8514,1001,89.48,8867,648,93.19,10.916128,11.37024,13.444928,12.238144,8.158496,8.047808,12.146624,0.960061,0.811914,0.891976,1.338007,1.35641,0.898697,0,0.000000044936,0.0000000420623,6.56286E-11,0.0000000291469,0.0000000291469,0.0000000291469,10.044736,1.086751,0.00000497914
deter2,35731,6095,17313,0,r,1,0,5.862346,2,30,12435,23296,34.802,0,35731,0,0,35731,0,28.649023,35.335327,35.391647,30.063168,28.906752,28.727039,29.686527,0.810776,0.809485,0.952961,0.991084,0.997284,0.965051,0,0.000000036077,0.0000000242339,0,0,0,0,19.105087,1.499549,0.00000788773
qpband,45000,20000,20000,1,r,1,0,2.25,2,3,5000,40000,11.111,0,45000,0,0,45000,0,30.472704,33.294815,38.072865,35.146912,30.373407,30.478239,31.680256,0.915239,0.800379,0.867009,1.003269,0.999818,0.961883,0,0.0000000374769,0.00000000127693,0,0,0,0,23.548512,1.294039,0.00000552826
cbuckle,676515,13681,13681,1,r,1,0,49.449236,26,600,252622,423893,37.342,542046,134469,80.123,163951,512564,24.235,352.474701,407.525787,381.087799,401.367889,368.502014,363.994446,370.265717,0.864914,0.924917,0.878184,0.956507,0.968352,0.951951,0,0.0000000458725,2.78017E-12,1.50234E-10,1.81532E-10,1.81532E-10,1.81532E-10,202.727844,1.73866,0.00000890052
rail_5177_E,35241,5177,5177,1,r,1,0,6.807224,4,11,35241,0,100,1898,33343,5.386,1842,33399,5.227,24.363041,29.916767,31.876415,25.812223,24.767103,24.700159,25.891745,0.814361,0.764297,0.943857,0.983686,0.986352,0.940958,0,0.0000000452654,0.0000000452654,3.66893E-10,8.1757E-10,8.1757E-10,8.1757E-10,16.170879,1.5066,0.00000790511
delf_A_15,15036,3170,6642,0,r,1,0,4.743218,2,21,5957,9079,39.618,12867,2169,85.575,9263,5773,61.605,13.665056,15.412192,17.153631,17.434977,14.507104,14.3864,16.530752,0.886639,0.796628,0.783773,0.941956,0.949859,0.826645,0,0.0000000551629,2.90517E-11,1.01994E-10,0.00000000201095,0.00000000201095,0.00000000201095,10.19968,1.339753,0.00000679849
oscil_dcop_44,1544,430,430,0,r,1,0,3.590698,1,13,662,882,42.876,1386,158,89.767,1288,256,83.42,2.748736,3.037504,3.136256,3.022784,3.044192,3.063584,3.468928,0.904932,0.876439,0.909339,0.902944,0.897229,0.792388,0,0.0000000329755,3.93214E-14,1.38259E-10,1.92227E-10,1.92227E-10,1.92227E-10,3.623296,0.758629,0.00000870407
deter6,24771,4255,12113,0,r,1,0,5.821622,2,30,9001,15770,36.337,0,24771,0,0,24771,0,20.924736,25.660225,26.623072,21.899872,21.16016,21.011488,21.693632,0.815454,0.785963,0.955473,0.988874,0.995871,0.964557,0,0.0000000362046,0.0000000249357,0,0,0,0,14.373984,1.455737,0.00000764083
scsd8-2r,190210,8650,60550,0,r,1,0,21.989595,10,24,138320,51890,72.72,0,190210,0,0,190210,0,177.693024,187.391205,216.744415,182.00592,175.945572,175.255142,178.755615,0.948246,0.819827,0.976304,1.009932,1.01391,0.994056,0,0.0000000347978,0.0000000306691,0,0,0,0,88.046562,2.018171,0.00000935237
nemeth09,395506,9506,9506,1,r,1,0,41.605933,18,52,395506,0,100,273082,122424,69.046,0,395506,0,229.270233,258.883484,264.695679,246.301468,232.082977,228.793533,232.44339,0.885612,0.866165,0.930852,0.98788,1.002084,0.986349,0,0.0000000462663,0.0000000462663,2.57498E-10,0,0,0,130.278427,1.759848,0.00000894558
fv3,87025,9801,9801,1,r,1,0,8.879196,4,9,77224,9801,88.738,0,87025,0,0,87025,0,89.158783,89.562401,106.227776,92.527039,90.079903,88.724098,92.986626,0.995493,0.839317,0.963597,0.989774,1.004899,0.958834,0,0.0000000368159,0.00000000924114,0,0,0,0,45.936897,1.940897,0.00000827027
t2d_q9_A_10,87025,9801,9801,0,r,1,0,8.879196,4,9,65223,21802,74.947,0,87025,0,0,87025,0,89.15773,89.595551,106.646812,92.558624,90.044769,88.650467,92.931068,0.995113,0.836009,0.963257,0.990149,1.005722,0.959396,0,0.0000000443301,0.000000010159,0,0,0,0,45.936512,1.94089,0.00000833743
inlet_C,64,1,11730,0,r,1,0,64,64,64,64,0,100,30,34,46.875,0,64,0,2.417216,2.578464,2.631968,2.659584,2.539552,2.50944,2.545856,0.937464,0.918406,0.90887,0.951828,0.963249,0.949471,0,0.0000000251785,0.0000000251785,5.4689E-10,0,0,0,3.367296,0.717851,0.00000849325
case9_A_10,147972,14454,14454,1,r,1,0,10.237443,1,7210,103525,44447,69.963,147960,12,99.992,147898,74,99.95,133.828415,143.30368,155.632294,148.087845,146.516006,142.797638,148.991257,0.93388,0.859901,0.90371,0.913405,0.937189,0.89823,0,0.0000000662942,1.29728E-15,6.87351E-14,6.84581E-14,6.84581E-14,6.84581E-14,71.335968,1.87603,0.00000160884
t2d_q4_A_11,87025,9801,9801,0,r,1,0,8.879196,4,9,24478,62547,28.128,42609,44416,48.962,46437,40588,53.361,89.121826,89.707939,98.667198,103.288544,91.154976,89.89872,94.309891,0.993466,0.903257,0.862843,0.977696,0.991358,0.944989,0,0.0000000441544,9.27029E-11,2.42114E-10,6.69824E-10,6.69824E-10,6.69824E-10,48.057087,1.854499,0.00000767012
bcsstk25,252241,15439,15439,1,r,1,0,16.33791,2,59,18880,233361,7.485,243132,9109,96.389,215122,37119,85.284,313.664978,332.394958,352.013062,354.786255,332.619019,326.997833,333.808929,0.943651,0.891061,0.884096,0.943016,0.959226,0.939654,0,0.0000000422229,1.46174E-14,1.00181E-11,1.24432E-10,1.24432E-10,1.24432E-10,155.203003,2.020998,0.00000520501
large_A_11,19637,4247,8587,0,r,1,0,4.623734,2,21,7338,12299,37.368,16976,2661,86.449,12855,6782,65.463,17.434849,19.77376,22.551647,22.367968,18.700001,18.642879,21.016064,0.881716,0.773108,0.779456,0.932345,0.935201,0.829596,0,0.0000000456097,2.08835E-11,1.27047E-10,0.0000000185998,0.0000000185998,0.0000000185998,12.470656,1.39807,0.00000793782
ABACUS_shell_hd_K,216082,23412,23412,0,r,1,0,9.22954,4,15,50455,165627,23.35,197326,18756,91.32,194536,21546,90.029,209.235291,222.310532,252.155869,232.231232,228.558365,221.137054,232.074554,0.941185,0.829786,0.900978,0.915457,0.946179,0.901587,0,0.000000041701,1.3363E-14,1.74955E-11,4.80846E-12,4.80846E-12,4.80846E-12,110.189888,1.898861,0.00000797654
c-48,166080,18354,18354,1,r,1,0,9.048709,2,950,108760,57320,65.487,106924,59156,64.381,26725,139355,16.092,183.564194,197.301849,223.939392,223.710876,193.759171,186.646591,197.765854,0.930372,0.819705,0.820542,0.947383,0.983485,0.92819,0,0.0000000161959,5.44241E-12,5.19434E-12,3.4012E-12,3.4012E-12,3.4012E-12,99.958626,1.836402,0.00000618479
bcsstm24,3562,3562,3562,1,r,1,0,1,1,1,202,3360,5.671,2042,1520,57.327,3562,0,100,4.043968,4.46288,4.58192,5.017152,4.481216,4.418816,4.535424,0.906134,0.882592,0.806029,0.902427,0.91517,0.891641,0,0.0000000497019,3.80132E-15,1.44071E-10,0.0000000497019,0.0000000497019,0.0000000497019,4.44192,0.91041,0.00000344996
t2d_q4_A_13,87025,9801,9801,0,r,1,0,8.879196,4,9,31650,55375,36.369,14329,72696,16.465,14022,73003,16.113,89.155396,89.665855,100.594368,96.097244,91.429085,89.799133,93.924194,0.994307,0.886286,0.927762,0.975132,0.992831,0.949227,0,0.0000000508409,7.66218E-10,3.67911E-10,9.75754E-10,9.75754E-10,9.75754E-10,46.685886,1.909686,0.00000783713
M80PI_n,10261,4182,4182,0,r,1,0,2.453611,1,12,1881,8380,18.332,1854,8407,18.068,23,10238,0.224,8.340608,8.98848,11.444032,10.336416,8.252768,8.239072,8.451744,0.927922,0.728817,0.806915,1.010644,1.012324,0.98685,0,0.0000000233584,0.00000000148183,1.0671E-11,8.06548E-10,8.06548E-10,8.06548E-10,7.283136,1.145195,0.00000412578
lpi_bgdbg1,1662,348,629,0,r,1,0,4.775862,2,29,281,1381,16.907,281,1381,16.907,326,1336,19.615,3.541792,3.875488,4.96528,4.05216,3.578688,3.657056,3.772192,0.913896,0.713312,0.87405,0.98969,0.968482,0.938921,0,0.0000000263345,2.53998E-10,2.53998E-10,0.00000000492258,0.00000000492258,0.00000000492258,3.735232,0.948212,0.00000708441
descriptor_xingo6u,73916,20738,20738,0,r,1,0,3.564278,1,34,10705,63211,14.483,73912,4,99.995,73916,0,100,48.133472,45.936031,54.899616,48.672287,45.709408,45.876705,47.072353,1.047837,0.876754,0.98893,1.053032,1.049192,1.022542,0,0.0000000358971,1.03322E-18,1.06622E-14,0.0000000358971,0.0000000358971,0.0000000358971,28.429056,1.693108,0.000003688
nemeth05,394808,9506,9506,1,r,1,0,41.532506,17,52,394808,0,100,333282,61526,84.416,0,394808,0,230.276962,260.017609,267.252594,265.922852,233.124481,229.537155,233.605148,0.885621,0.861645,0.865954,0.987785,1.003223,0.985753,0,0.0000000457865,0.0000000457865,2.01666E-10,0,0,0,130.776871,1.760839,0.00000874702
bodyy4,121938,17546,17546,1,r,1,0,6.949618,3,9,72556,49382,59.502,70578,51360,57.88,2668,119270,2.188,72.756516,77.429214,93.409119,92.147392,73.557663,72.633118,75.53894,0.939652,0.778902,0.789567,0.989109,1.001699,0.963166,0,0.0000000450035,4.41668E-10,4.04085E-10,4.15532E-10,4.15532E-10,4.15532E-10,45.03952,1.615393,0.00000718078
c-37,74676,8204,8204,1,r,1,0,9.102389,2,652,55493,19183,74.312,50696,23980,67.888,15258,59418,20.432,78.232002,85.28067,94.96624,93.704964,79.57888,80.915298,90.521149,0.917347,0.823788,0.834876,0.983075,0.966838,0.86424,0,0.0000000908122,3.82548E-11,2.40434E-11,2.15923E-11,2.15923E-11,2.15923E-11,42.89299,1.823888,0.0000050194
ncvxqp9,54040,16554,16554,1,r,1,0,3.264468,1,9,2022,52018,3.742,54038,2,99.996,54040,0,100,30.011295,35.992962,40.631615,37.378654,35.724129,35.804096,36.782818,0.83381,0.738619,0.802899,0.840085,0.838208,0.815905,0,0.0000000269591,1.51288E-17,2.1207E-14,0.0000000269591,0.0000000269591,0.0000000269591,21.62672,1.387695,0.00000527467
ted_A,424587,10605,10605,0,r,1,0,40.036492,1,147,409451,15136,96.435,278107,146480,65.501,144088,280499,33.936,258.723907,290.180481,299.032257,278.934174,277.020691,271.951447,277.641937,0.891597,0.865204,0.927545,0.933952,0.951361,0.931862,0,0.0000000442433,0.0000000123086,1.42689E-10,0.00000000481231,0.00000000481231,0.00000000481231,140.698074,1.838859,0.0000085973
hydr1c_A_34,19485,5308,5308,0,r,1,0,3.670874,1,12,7288,12197,37.403,18201,1284,93.41,18057,1428,92.671,12.101888,14.91824,16.31712,15.835712,14.491296,14.302816,15.83808,0.811214,0.741668,0.764215,0.835114,0.846119,0.764101,0,0.0000000526255,1.05181E-13,5.52598E-11,2.87517E-10,2.87517E-10,2.87517E-10,9.580448,1.263186,0.00000617489
oscil_dcop_50,1544,430,430,0,r,1,0,3.590698,1,13,662,882,42.876,1386,158,89.767,1288,256,83.42,2.655168,3.079936,3.12336,3.026112,3.053952,3.047904,3.194304,0.862085,0.8501,0.877419,0.86942,0.871146,0.83122,0,0.000000029574,5.36419E-14,1.91138E-10,2.5054E-10,2.5054E-10,2.5054E-10,3.496608,0.759355,0.00000376314
lnsp3937,25407,3937,3937,0,r,1,0,6.453391,1,11,15444,9963,60.786,23763,1644,93.529,23187,2220,91.262,19.223392,23.691999,24.517248,25.719072,22.934143,22.968767,25.514624,0.811388,0.784076,0.747437,0.8382,0.836936,0.753426,0,0.0000000430858,9.65046E-19,2.71868E-11,1.36608E-11,1.36608E-11,1.36608E-11,12.356032,1.55579,0.00000653454
Zd_Jac6,1711983,22835,22835,0,r,1,0,74.971885,1,1050,1502678,209305,87.774,1696811,15172,99.114,1577550,134433,92.148,631.604797,711.24646,704.396973,736.149109,711.09314,703.789978,712.648132,0.888025,0.89666,0.857985,0.888217,0.897434,0.886279,0,0.0000000492223,2.81117E-14,1.45967E-13,1.50159E-11,1.50158E-11,1.50158E-11,373.799469,1.689689,0.00000252299
hydr1c_A_07,22915,5308,5308,0,r,1,0,4.317069,1,14,7236,15679,31.578,21207,1708,92.546,20725,2190,90.443,21.824192,25.152639,26.887936,25.745825,24.149311,24.109344,25.769279,0.86767,0.811672,0.847679,0.903719,0.905217,0.846907,0,0.0000000566604,1.02919E-13,8.31705E-11,0.00000000385432,0.00000000385432,0.00000000385432,16.151392,1.351227,0.00000722518
