matrix,target,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr,adaptive-rt
oscil_dcop_29,3,1544,430,430,0,r,1,0,3.590698,1,13,662,882,42.876,1386,158,89.767,1288,256,83.42,2.633248,3.078496,4.192192,3.046272,3.080992,3.034784,3.155136,0.855368,0.628132,0.864417,0.854675,0.867689,0.834591,0,3.46954e-08,3.49265e-14,2.13512e-10,3.3326e-10,3.3326e-10,3.3326e-10,3.58304,0.73492,3.46707e-06,31.6052
ulevimin,0,164538,6590,46937,0,r,1,0,24.96783,1,24973,17508,147030,10.641,160308,4230,97.429,160148,4390,97.332,144.801926,162.988647,153.997086,163.454208,170.100388,167.52179,161.57869,0.888417,0.94029,0.885887,0.851273,0.864377,0.89617,0,3.09884e-08,1.30306e-14,5.67907e-12,2.67603e-12,2.67592e-12,2.6759e-12,79.418205,1.823284,1.68356e-05,3025.81
stokes64,5,140034,12546,12546,1,r,1,0,11.161645,5,13,131592,8442,93.971,65536,74498,46.8,32768,107266,23.4,113.892159,120.850815,137.329956,136.415771,118.156639,115.49411,120.907455,0.942419,0.829332,0.83489,0.963908,0.98613,0.941978,0,4.52352e-08,1.57187e-08,4.17253e-10,2.94192e-10,2.94192e-10,2.94192e-10,61.418655,1.854358,8.2204e-06,81.6507
bcsstm36,3,320606,23052,23052,1,r,1,10880,13.907947,0,103,320606,0,100.0,204076,116530,63.653,531,320075,0.166,234.873337,269.912079,277.558044,275.87085,155.575623,151.206329,238.513412,0.870185,0.846213,0.851389,1.509705,1.55333,0.984738,0,4.48443e-08,4.48443e-08,1.26549e-10,2.11234e-11,2.11234e-11,2.11234e-11,129.705917,1.810814,7.63801e-06,217.861
bips07_2476_c,2,20,4,16861,0,r,1,0,5.0,5,5,12,8,60.0,7,13,35.0,0,20,0.0,2.13088,2.1376,2.456128,2.422752,2.238688,2.268544,3.208448,0.996856,0.867577,0.879529,0.951843,0.939316,0.664147,0,9.32368e-08,2.05486e-09,4.51474e-10,0.0,0.0,0.0,3.106304,0.685986,1.46039e-05,29.086
t2d_q4_a_36,5,87025,9801,9801,0,r,1,0,8.879196,4,9,2563,84462,2.945,23394,63631,26.882,23796,63229,27.344,89.064957,89.55658,94.274658,97.864388,92.230881,90.380348,94.267807,0.99451,0.944739,0.910085,0.965674,0.985446,0.944808,0,4.54317e-08,2.31349e-11,3.74422e-10,9.96963e-10,9.96963e-10,9.96963e-10,45.895809,1.94059,9.10859e-06,88.1836
large_a_08,3,19595,4236,8575,0,r,1,0,4.625826,2,21,7341,12254,37.464,16931,2664,86.405,12811,6784,65.379,17.432928,19.684736,24.602688,22.330849,18.626177,18.548767,21.161345,0.885606,0.708578,0.780666,0.935937,0.939843,0.82381,0,4.48785e-08,2.16311e-11,1.2408e-10,1.89798e-08,1.89798e-08,1.89798e-08,11.731008,1.486055,7.17317e-06,59.0083
hydr1c_a_25,3,23539,5308,5308,0,r,1,0,4.434627,1,14,18035,5504,76.618,21790,1749,92.57,21535,2004,91.486,22.905344,27.007809,27.238688,27.734304,26.340927,26.283712,27.797953,0.848101,0.840912,0.825885,0.869572,0.871465,0.823994,0,4.26271e-08,4.16409e-12,9.15122e-11,3.05848e-09,3.05848e-09,3.05848e-09,15.690368,1.459835,7.07391e-06,58.1163
yalea_10nn,4,2268,165,165,1,r,1,0,13.745455,10,29,2264,4,99.824,0,2268,0.0,0,2268,0.0,3.539584,3.811936,4.840992,4.032128,3.601376,3.670208,3.575552,0.928553,0.731169,0.877845,0.982842,0.96441,0.989941,0,3.46349e-08,2.97806e-08,0.0,0.0,0.0,0.0,2.821248,1.254616,6.50825e-06,39.253
coater2,3,207308,9540,9540,0,r,1,64,21.730398,0,63,151284,56024,72.975,139970,67338,67.518,22776,184532,10.987,198.326523,215.557632,239.861862,235.71817,201.710587,198.881638,204.957413,0.920063,0.826836,0.841371,0.983223,0.997209,0.967647,0,4.99933e-08,2.89671e-10,1.92181e-10,5.99311e-11,5.99311e-11,5.99311e-11,102.267006,1.939301,7.47214e-06,232.712
delf_a_08,3,14898,3137,6611,0,r,1,0,4.749123,1,21,5884,9014,39.495,12694,2204,85.206,9095,5803,61.048,13.544768,15.194048,18.114592,17.245888,14.2568,14.17632,16.36832,0.891452,0.747727,0.785391,0.950057,0.95545,0.827499,0,5.04505e-08,2.66644e-11,1.03733e-10,5.09038e-09,5.09038e-09,5.09038e-09,9.214048,1.470013,9.19867e-06,51.7956
olafu,5,1015156,16146,16146,1,r,1,0,62.873529,24,89,2100,1013056,0.207,792326,222830,78.05,149169,865987,14.694,440.916962,512.110352,458.537659,518.309998,459.999969,451.041443,456.894287,0.86098,0.961572,0.850682,0.958515,0.977553,0.965031,0,2.90574e-08,2.73418e-14,4.95881e-12,2.49534e-12,2.49532e-12,2.49529e-12,246.648102,1.787636,9.53364e-06,417.595
hydr1c_a_03,3,22996,5308,5308,0,r,1,0,4.332329,1,14,7342,15654,31.927,21290,1706,92.581,20806,2190,90.477,21.767521,24.896959,26.816671,25.670944,24.081663,23.968767,25.728672,0.874304,0.811716,0.847944,0.903904,0.908162,0.846041,0,4.40743e-08,9.9664e-14,7.42365e-11,3.83118e-09,3.83118e-09,3.83118e-09,15.153824,1.436438,7.72282e-06,54.8973
shyy41,3,20042,4720,4720,0,r,1,0,4.246186,1,6,7484,12558,37.342,6252,13790,31.194,4680,15362,23.351,18.22336,19.943457,22.280224,21.23024,18.807903,18.77376,19.296192,0.913751,0.817916,0.858368,0.96892,0.970682,0.944402,0,4.32966e-08,6.04342e-10,5.7069e-11,3.52585e-11,3.52585e-11,3.52585e-11,13.065536,1.394766,6.52473e-06,38.8863
bips98_1142_c,3,20,4,9735,0,r,1,0,5.0,5,5,9,11,45.0,5,15,25.0,0,20,0.0,2.131456,2.146528,2.44032,2.38496,2.158784,2.158144,2.250432,0.992978,0.873433,0.893707,0.987341,0.987634,0.947132,0,6.54499e-08,1.69465e-09,1.71114e-10,0.0,0.0,0.0,3.091392,0.689481,7.26853e-06,29.4773
cavity04,3,7327,317,317,0,r,1,0,23.113565,1,62,5301,2026,72.349,3823,3504,52.177,1413,5914,19.285,8.623136,9.509152,9.677536,9.54016,9.0888,8.977312,9.083328,0.906825,0.891047,0.903877,0.948765,0.960548,0.949337,0,4.97376e-08,2.94535e-09,5.70506e-10,8.88143e-10,8.88143e-10,8.88143e-10,5.968192,1.444849,8.87297e-06,56.2956
large_a_35,3,20650,4294,8626,0,r,1,0,4.809036,2,21,8420,12230,40.775,18126,2524,87.777,13545,7105,65.593,17.753088,20.017441,23.181856,22.638048,18.782047,18.719296,21.475391,0.886881,0.765818,0.784215,0.945216,0.948384,0.826671,0,4.40527e-08,3.30006e-11,1.40842e-10,2.20881e-08,2.20881e-08,2.20881e-08,12.671968,1.400973,8.48919e-06,60.2875
sinc12,3,294986,7500,7500,0,r,1,0,39.331467,1,75,162952,132034,55.241,291595,3391,98.85,277511,17475,94.076,182.849503,190.908295,207.699265,195.650208,194.054108,189.003876,191.424637,0.957787,0.880357,0.934574,0.94226,0.967438,0.955204,0,8.27419e-08,5.93189e-14,1.21304e-11,7.20567e-12,7.20562e-12,7.20561e-12,97.270332,1.879808,1.35122e-05,228.38
scsd8-2c_a_3,3,112770,5130,35910,0,r,1,0,21.982456,10,24,82000,30770,72.714,0,112770,0.0,0,112770,0.0,106.477859,111.819618,129.408356,108.980225,105.512032,105.346275,107.231102,0.952229,0.822805,0.977038,1.009154,1.010742,0.992976,0,3.81744e-08,3.48463e-08,0.0,0.0,0.0,0.0,54.471424,1.954747,8.70985e-06,114.455
tsopf_rs_b2052_c1,3,6761100,25626,25626,0,r,1,0,263.837509,2,635,6683092,78008,98.846,6678352,82748,98.776,6699047,62053,99.082,1610.337769,1466.183472,1486.155396,1476.9021,1447.92749,1445.062378,1458.141235,1.098319,1.083559,1.090348,1.112167,1.114372,1.104377,0,3.02935e-08,4.08772e-12,5.23232e-14,7.24317e-12,7.24317e-12,7.24317e-12,936.409241,1.719694,5.87525e-06,5878.46
gyro_m,5,340431,17361,17361,1,r,1,0,19.608951,4,120,340431,0,100.0,184158,156273,54.096,103299,237132,30.344,355.787262,381.87561,393.945618,408.076141,365.728149,361.862579,369.15741,0.931684,0.903138,0.871865,0.972819,0.983211,0.963782,0,4.42799e-08,4.42799e-08,4.01153e-10,2.46997e-10,2.46997e-10,2.46997e-10,178.148987,1.997133,8.84977e-06,163.551
hydr1c_a_64,3,19478,5308,5308,0,r,1,0,3.669555,1,12,7293,12185,37.442,18197,1281,93.423,18050,1428,92.669,12.037344,14.97136,16.292576,15.879936,14.465824,14.387488,15.887552,0.804025,0.738824,0.758022,0.832123,0.836654,0.757659,0,3.44461e-08,9.39972e-14,5.21051e-11,2.63764e-10,2.63764e-10,2.63764e-10,9.602912,1.25351,4.38648e-06,55.7539
case9_a_03,5,147972,14454,14454,1,r,1,0,10.237443,1,7210,104027,43945,70.302,147957,15,99.99,147923,49,99.967,133.778183,143.227936,154.546631,148.070938,146.904678,143.400345,148.926468,0.934023,0.865617,0.903474,0.910646,0.9329,0.898283,0,6.52034e-08,3.54925e-16,5.53165e-14,2.31425e-13,2.31425e-13,2.31425e-13,71.085693,1.881928,5.62671e-08,74.2452
scrs8-2r_a_02,4,983,252,475,0,r,1,0,3.900794,1,15,267,716,27.162,102,881,10.376,12,971,1.221,2.756768,2.93312,3.001824,2.778208,2.803936,2.780992,2.772576,0.939876,0.918364,0.992283,0.983178,0.991289,0.994298,0,4.12498e-08,2.38368e-09,2.165e-10,4.01026e-10,4.01026e-10,4.01026e-10,3.398016,0.811288,6.40053e-06,39.1176
t2d_q4_a_17,5,87025,9801,9801,0,r,1,0,8.879196,4,9,31261,55764,35.922,1853,85172,2.129,895,86130,1.028,89.115875,89.527298,101.461342,93.277283,90.049507,88.708801,92.970177,0.995404,0.878323,0.955387,0.989632,1.004589,0.958543,0,4.43946e-08,1.98246e-09,2.94911e-10,5.36659e-10,5.36659e-10,5.36659e-10,45.874722,1.942592,8.48004e-06,86.3899
oscil_dcop_09,1,1544,430,430,0,r,1,0,3.590698,1,13,640,904,41.451,1386,158,89.767,1288,256,83.42,2.746624,2.97184,3.265536,2.94832,2.951008,2.991328,3.272224,0.924217,0.841094,0.93159,0.930741,0.918196,0.839375,0,4.85988e-08,4.34484e-14,1.41875e-10,2.43855e-10,2.43855e-10,2.43855e-10,3.429216,0.800948,4.59104e-06,31.5172
nemeth20,3,971870,9506,9506,1,r,1,0,102.237534,46,120,971870,0,100.0,703586,268284,72.395,0,971870,0.0,303.972961,353.741119,360.136841,354.043976,308.240509,304.294617,306.558777,0.859309,0.844049,0.858574,0.986155,0.998943,0.991565,0,4.51015e-08,4.51015e-08,1.81023e-10,0.0,0.0,0.0,180.227966,1.686603,9.95829e-06,413.229
